z x y
1.64	175210.774	2537338.690
0.00	175210.774	2537428.690
-0.03	175200.774	2537418.690
0.11	175210.774	2537418.690
0.00	175210.774	2537428.690
-0.02	175200.774	2537428.690
-0.02	175200.774	2537428.690
0.14	175210.774	2537408.690
0.29	175210.774	2537368.690
1.24	175210.774	2537358.690
1.58	175210.774	2537348.690
0.08	175210.774	2537398.690
-0.02	175210.774	2537388.690
0.08	175210.774	2537378.690
2.56	175240.774	2537328.690
2.42	175240.774	2537318.690
2.63	175240.774	2537308.690
2.47	175240.774	2537358.690
2.10	175240.774	2537348.690
2.49	175240.774	2537338.690
3.02	175240.774	2537298.690
3.54	175240.774	2537258.690
3.93	175240.774	2537248.690
1.10	175240.774	2537238.690
3.30	175240.774	2537288.690
3.37	175240.774	2537278.690
3.45	175240.774	2537268.690
0.09	175240.774	2537368.690
-0.63	175250.774	2537218.690
-0.12	175240.774	2537448.690
-0.12	175240.774	2537448.690
0.65	175250.774	2537228.690
-0.05	175240.774	2537228.690
-0.16	175240.774	2537218.690
0.23	175240.774	2537438.690
-0.07	175240.774	2537398.690
0.00	175240.774	2537388.690
-0.07	175240.774	2537378.690
-0.06	175240.774	2537428.690
-0.12	175240.774	2537418.690
-0.18	175240.774	2537408.690
-0.08	175230.774	2537238.690
2.34	175230.774	2537328.690
2.50	175230.774	2537318.690
3.15	175230.774	2537308.690
2.03	175230.774	2537358.690
2.05	175230.774	2537348.690
2.08	175230.774	2537338.690
3.27	175230.774	2537298.690
3.69	175230.774	2537258.690
1.10	175230.774	2537248.690
-0.05	175220.774	2537238.690
3.35	175230.774	2537288.690
3.48	175230.774	2537278.690
3.57	175230.774	2537268.690
1.02	175230.774	2537368.690
0.00	175220.774	2537448.690
0.00	175220.774	2537448.690
0.00	175230.774	2537448.690
-0.11	175230.774	2537228.690
-0.05	175240.774	2537228.690
0.00	175230.774	2537448.690
0.11	175230.774	2537438.690
0.01	175230.774	2537398.690
-0.05	175230.774	2537388.690
0.73	175230.774	2537378.690
0.21	175230.774	2537428.690
0.08	175230.774	2537418.690
0.02	175230.774	2537408.690
